"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"GAA16CA096","ACC","92532","2015-12-26T18:00:00Z","Punta Gorda","Florida","United States",,"N4776E","17271641","false","Aviation","DirectorBrief","2016-03-14T04:00:00Z","2016-03-08T20:23:00Z","None","0","0","0","0","0","The student pilot's failure to maintain obstacle clearance while taxiing on the ramp, resulting in a collision with an object.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Student/instructed pilot, Aircraft - Aircraft handling/service - Towing and taxiing - Taxiing - Incorrect use/operation",,"26.914722000000001","-81.996391000000003","CESSNA","172","AIR","PGD","PUNTA GORDA","false","1","REC",,"INST","091","Substantial","VMC","JACOBS FLIGHT SERVICES, LLC","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92532","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92532/pdf"
"WPR16LA043","ACC","92501","2015-12-26T14:40:00Z","Nogales","Arizona","United States",,"N6811V","22-0003","false","Aviation","DirectorBrief","2021-05-06T04:00:00Z","2021-02-04T13:00:00Z","Serious","0","4","0","4",,"The airplane’s impact with a hillside shortly after takeoff for reasons that could not be determined.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"31.43111","-110.841392","AEROSTAR ACFT CORP OF TEXAS","M20F","AIR","OLS","NOGALES INTL","false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92501","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92501/pdf"
"DCA16CA052","ACC","92587","2015-12-26T13:41:00Z","San Diego","California","United States",,"N7733B","32678","false","Aviation","DirectorBrief","2018-09-05T04:00:00Z","2018-08-13T13:39:00Z","Serious","0","1","0","1","0","An inadvertent encounter with clear air turbulence.","Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel",,"32.868330999999998","-116.550003","BOEING","737 76N","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","SOUTHWEST AIRLINES CO","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92587","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92587/pdf"
"GAA16CA089","ACC","92502","2015-12-25T16:35:00Z","Fullerton","California","United States",,"N99Y","F5-002","false","Aviation","DirectorBrief","2016-03-14T04:00:00Z","2016-02-05T20:59:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control during the landing roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on equipment",,"33.872501","-117.97721799999999","WACO","YMF","AIR","FUL","FULLERTON MUNI","false","1","REC",,"PERS","091","Substantial","VMC","SCOTTY BOX R&D LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92502","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92502/pdf"
"ERA16LA078","ACC","92497","2015-12-24T09:40:00Z","Corinth","Mississippi","United States",,"N891CR","4697321","false","Aviation","DirectorBrief","2018-04-17T04:00:00Z","2018-03-19T17:48:00Z","Serious","0","2","2","4","0","The pilot's inadequate preflight inspection and his subsequent failure to maintain airplane control, which resulted in an access door opening after takeoff, and the airplane exceeding its critical angle of attack and experiencing an aerodynamic stall.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft structures - Doors - Service doors - Not inspected, Aircraft - Aircraft structures - Doors - Service doors - Malfunction, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded",,"34.902777999999998","-88.598051999999996","PIPER AIRCRAFT INC","PA-46","AIR","CRX","ROSCOE TURNER","false","1","TP",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92497","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92497/pdf"
"CEN16WA071","ACC","92509","2015-12-24T05:00:00Z","Malaga",,"Spain",,"EC-LIQ","141","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,,,"SOCATA","TB9","AIR",,,"false",,"REC",,"PERS","NUSN","Destroyed","VMC",,"Unknown","N/A",,,"","None"
"CEN16LA082","ACC","92566","2015-12-23T16:20:00Z","Tahlequah","Oklahoma","United States",,"N4523A","D-9146","false","Aviation","DirectorBrief","2017-03-06T05:00:00Z","2017-01-06T15:11:00Z","None","0","0","0","0","0","A partial loss of engine power shortly after takeoff due to an inadequately tightened fuel line.  Also causal was the pilot's failure to extend the landing gear once the airplane was in a position to safely land on the runway.","Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Aircraft - Aircraft systems - Fuel system - (general) - Incorrect service/maintenance, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"35.930278000000001","-95.004446999999999","BEECH","V35B","AIR","TQH","Tahlequah Municipal Airport","false","1","REC",,"BUS","091","Substantial","VMC","Beech V-35 LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92566","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92566/pdf"
"CEN16LA067","ACC","92493","2015-12-23T15:15:00Z","Telluride","Colorado","United States",,"XA-MEX","RK396","false","Aviation","DirectorBrief","2018-04-17T04:00:00Z","2017-04-20T13:54:00Z","None","0","0","0","0","0","The limitations of the air traffic control equipment that prevented the controller's timely recognition of NOTAM information that was effective immediately and resulted in the issuance of an approach clearance to a closed runway. Also causal was the pilots' omission to monitor and transmit their intentions on the airport common frequency. Contributing to the accident was the controller's heavy workload and the limitations of the NOTAM system to distribute information in a timely manner.","Personnel issues - Action/decision - (general) - (general) - ATC personnel, Environmental issues - Operating environment - Air traffic/operating proc - (general) - Availability of related info, Environmental issues - Operating environment - Air traffic/operating proc - (general) - Effect on operation, Environmental issues - Operating environment - Air traffic/operating proc - Approach control procedure - Effect on operation, Environmental issues - Operating environment - Communication system - VHF/HF radio - Compliance w/ procedure, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Task performance - Communication (personnel) - Lack of communication - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on personnel, Personnel issues - Task performance - Workload management - (general) - ATC personnel, Environmental issues - Operating environment - Air traffic/operating proc - (general) - Availability of related info",,"37.953333999999998","-107.909446","HAWKER","400","AIR","KTEX","Telluride","false",,"TF","NSCH",,"129","Substantial","IMC","Aerolineas Ejecutivas S A De CV","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92493","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92493/pdf"
"DCA16WA048","INC","92559","2015-12-23T05:00:00Z","Gwangju-Si",,"Republic Of Korea",,"HL8049","36570","false","Aviation","",,,"None","0","0","0","0","0",,,,,,"BOEING","737","AIR",,,"false",,,,,,"None",,"Jeju air","Enroute","N/A",,,"","None"
"DCA16CA053","ACC","92588","2015-12-23T02:16:00Z","Charlotte","North Carolina","United States",,"N475WN","32474","false","Aviation","DirectorBrief","2018-09-05T04:00:00Z","2018-08-13T17:40:00Z","Serious","0","1","0","1","0","An inadvertent encounter with clear air turbulence.","Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel",,"35.285831000000002","-80.821387999999999","BOEING","737 7H4","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","SOUTHWEST AIRLINES CO","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92588","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92588/pdf"
"ERA16LA077","ACC","92483","2015-12-22T18:35:00Z","Myerstown","Pennsylvania","United States",,"N4314S","E-681","false","Aviation","DirectorBrief","2020-02-11T05:00:00Z","2019-10-07T11:32:00Z","Serious","0","4","0","4","0","The pilot's failure to maintain control of the airplane during climbout due to his distraction with raising the landing gear.","Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"40.352221999999998","-76.329718999999997","BEECH","A36","AIR","9D4","Deck Airport","false","1","REC",,"PERS","091","Substantial","IMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92483","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92483/pdf"
"WPR16FA042","ACC","92482","2015-12-22T12:27:00Z","Castro Valley","California","United States",,"N323PA","3257227","false","Aviation","DirectorBrief","2017-08-29T04:00:00Z","2017-08-17T14:39:00Z","Fatal","1","0","0","1","0","The pilot's loss of control due to spatial disorientation while maneuvering during an instrument approach in instrument meteorological conditions.","Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on operation",,"37.645000000000003","-121.976387","PIPER","PA32R","AIR","OAK","METROPOLITAN OAKLAND INTL","false","1","REC",,"PERS","091","Destroyed","IMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92482","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92482/pdf"
"WPR16WA051","ACC","92561","2015-12-22T05:00:00Z","New Delhi",,"India",,"VT-BSA",,"false","Aviation","",,,"Fatal","10","0","0","10","0",,,,,,"BEECH","200","AIR",,,"false",,,,,,"Substantial",,,"Takeoff","N/A",,,"","None"
"CEN16LA084","ACC","92572","2015-12-21T22:30:00Z","Warrenton","Missouri","United States",,"N292B","S1385","false","Aviation","DirectorBrief","2017-09-06T04:00:00Z","2017-07-19T19:11:00Z","Minor","0","0","1","1","0","The noninstrument-rated pilot's continued flight into instrument meteorological conditions at night, which resulted in the loss of visual reference to the ground and his subsequent failure to maintain clearance from trees.","Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Fog - Effect on personnel",,"38.714720999999997","-91.173614000000001","SCHWEIZER","269C","HELI",,,"false","1","REC",,"PERS","091","Destroyed","IMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92572","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92572/pdf"
"GAA16CA102","ACC","92596","2015-12-21T15:00:00Z","Girdwood","Alaska","United States",,"N2791P","18-4426","false","Aviation","DirectorBrief","2016-04-05T04:00:00Z","2016-03-11T14:52:00Z","None","0","0","0","0","0","Fuel contamination resulting in the loss of engine power, a forced landing on a highway, and subsequent right wing impact with highway signage.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Knowledge - Knowledge of equipment - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Low temperature - Effect on equipment",,"60.939998000000003","-149.14999299999999","PIPER","PA 18A","AIR","AQY","GIRDWOOD","false","1","REC",,"PERS","091","Substantial","VMC","OKONEK KELLIE L","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92596","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92596/pdf"
"GAA16CA099","ACC","92574","2015-12-21T13:30:00Z","Wallace","North Carolina","United States",,"N141MD","001","false","Aviation","DirectorBrief","2016-04-05T04:00:00Z","2016-03-10T12:31:00Z","None","0","0","0","0","0","The pilot's improper fuel planning, which resulted in fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",,"34.789721999999998","-77.95111","DAVIS MICHAEL J","MD SPECIAL","AIR","ACZ","HENDERSON FIELD","true","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92574","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92574/pdf"
"DCA16WA037","INC","92494","2015-12-21T04:23:00Z","Darwin",,"Australia",,"VH-VKE",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"BOEING","787","AIR",,,"false",,,,,,"None",,,"Enroute","N/A",,,"","None"
"GAA16CA084","ACC","92473","2015-12-20T15:30:00Z","New Castle","Pennsylvania","United States",,"N5667Z","22-9490","false","Aviation","DirectorBrief","2016-03-14T04:00:00Z","2016-03-08T14:59:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and a nose over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"41.026668000000001","-80.413330000000002","PIPER","PA22","AIR","UCP","NEW CASTLE MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92473","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92473/pdf"
"ERA16FA075","ACC","92472","2015-12-20T15:30:00Z","Winder","Georgia","United States",,"N2074P","MC-608","false","Aviation","DirectorBrief","2017-05-11T04:00:00Z","2017-05-01T20:19:00Z","Fatal","1","0","0","1","0","A total loss of engine power for reasons that could not be determined because the examination of the wreckage did not reveal any mechanical anomalies that would have precluded normal operation.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"33.935001","-83.602500000000006","BEECH","C24R","AIR",,,"false","1","REC",,"PERS","091","Destroyed","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92472","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92472/pdf"
"GAA16CA088","ACC","92489","2015-12-20T12:37:00Z","Middle River","Maryland","United States",,"N853WD","WD00001","false","Aviation","DirectorBrief","2016-03-14T04:00:00Z","2016-03-08T18:56:00Z","None","0","0","0","0","0","The pilot's incorrect installation of the rudder horn and failure to properly inspect the installation, which led to a loss of directional control during takeoff.","Aircraft - Aircraft structures - Empennage structure - Rudder - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Installation - Pilot, Personnel issues - Task performance - Inspection - Post maintenance inspection - Pilot",,"39.323611999999997","-76.411665999999997","DAY WILLIAM L","MINICOUPE","AIR","MTN","MARTIN STATE","true","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92489","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92489/pdf"
"WPR16FA041","ACC","92471","2015-12-19T16:56:00Z","Bakersfield","California","United States",,"N36402","32R-7887041","false","Aviation","DirectorBrief","2017-05-16T04:00:00Z","2017-05-08T14:23:00Z","Fatal","5","0","0","5","0","The noninstrument-rated pilot's decision to conduct and continue the flight despite forecast and en route instrument meteorological conditions (IMC), which were not conducive to safe operation under visual flight rules. Also causal to the accident was the pilot's decision to accept an instrument flight rules clearance and fly into IMC during cruise flight, which led to his spatial disorientation and a resultant loss of control and an in-flight breakup. Contributing to the accident was the pilot's self-induced pressure to arrive at the destination for a party that night.","Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Aircraft - Aircraft structures - (general) - (general) - Capability exceeded, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Clouds - Effect on personnel, Personnel issues - Psychological - Personality/attitude - Motivation/respond to pressure - Pilot",,"35.288055","-119.147499","PIPER","PA 32RT-300T","AIR",,,"false","1","REC",,"PERS","091","Destroyed","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92471","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92471/pdf"
"CEN16LA068","ACC","92496","2015-12-19T16:55:00Z","Baytown","Texas","United States",,"N2694F","18256794","false","Aviation","DirectorBrief","2016-08-16T04:00:00Z","2016-03-08T21:12:00Z","Serious","0","1","1","2","0","The pilot's failure to maintain directional control during landing in gusting wind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",,"29.761942999999999","-94.848051999999996","CESSNA","182J","AIR","54T","RWJ AIRPARK","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92496","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92496/pdf"
"GAA16CA090","ACC","92503","2015-12-19T15:00:00Z","Portales","New Mexico","United States",,"N97411","108-411","false","Aviation","DirectorBrief","2016-04-05T04:00:00Z","2016-03-10T12:44:00Z","None","0","0","0","0","0","The pilot receiving instruction's improper brake application during the flight instructor's aborted landing, which resulted in a loss of directional control and a runway excursion. Contributing to the accident was the flight instructor's decision to perform flight training in an airplane without dual-equipped wheel brakes.","Personnel issues - Action/decision - Action - Unnecessary action - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Instructor/check pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on equipment",,"34.145831999999999","-103.409446","STINSON","108","AIR","PRZ","PORTALES MUNI","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=92503","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92503/pdf"
