"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR23LA081","ACC","106530","2022-12-27T19:29:00Z","Hawthorne","California","United States",,"N16DF","50500167","false","Aviation","DirectorBrief","2023-04-20T04:00:00Z","2023-04-20T17:00:00Z","None","0","0","0","0",,"A runway overrun due to the pilot’s failure to stop the airplane as a result of diminished braking action due to a water contaminated runway surface.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Rain - Effect on equipment, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"33.922547999999999","-118.34365","EMBRAER EXECUTIVE AIRCRAFT INC","EMB-505","AIR","HHR","JACK NORTHROP FLD/HAWTHORNE MUNI","false","2","GTFN",,"PERS","091","Substantial","VMC","Solairus Aviation","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106530","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106530/pdf"
"DCA23WA102","OCC","106501","2022-12-27T18:15:00Z","Dunavecse",,"Hungary",,"EI-DCZ",,"false","Aviation","",,,,,,,,,,,,"46.907102000000002","19.114515999999998","BOEING","737","AIR",,,"false",,,,,"NUSC","None",,,"Enroute","N/A",,"Prelim","","None"
"WPR23LA078","ACC","106500","2022-12-27T17:35:00Z","Boulder City","Nevada","United States",,"N835GC","7833","false","Aviation","DirectorBrief","2025-02-26T05:00:00Z","2025-01-02T18:00:00Z","Serious","0","6","1","7",,"The pilot’s failure to apply anti-torque pedal input in a sufficient, timely, and sustained manner while attempting to arrest a turn during a hover-taxi, which resulted in a loss of directional control. Contributing to the severity of the occupants’ injuries was the inconsistent performance of the seats’ energy-absorption devices, which was likely due to the rotational forces encountered during the accident which were not required to be accounted for during the seat certification process.","Aircraft - Aircraft systems - Equipment/furnishings - Passenger compartment equip - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"35.947156","-114.85617000000001","AIRBUS HELICOPTERS","EC 130 T2","HELI","BVU","BOULDER CITY MUNI","false","1","TS","NSCH",,"135","Substantial","VMC","Papillon Airways, Inc","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106500","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106500/pdf"
"CEN23LA072","ACC","106512","2022-12-27T05:00:00Z","Brookshire","Texas","United States",,"N282TX, N3333E","4698178, 44-63893","false","Aviation","DirectorBrief","2023-01-26T05:00:00Z","2023-01-13T20:00:00Z","None","0","0","0","0","0","The P51 pilot’s failure to see and avoid the PA46 during taxi operations.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot of other aircraft",,"29.801769","-95.898943000000003","PIPER, NORTH AMERICAN","PA46, P51","AIR, AIR","TME","HOUSTON EXEC","false, false","1, 1","TP, REC",,"PERS, PERS","091, 091","Substantial, Minor","VMC",,"Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106512","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106512/pdf"
"GAA23WA097","ACC","106899","2022-12-27T05:00:00Z","Puerto Vallarta",,"Mexico",,"N541DW","310-0021","false","Aviation","",,,"Fatal","1","1","0","2",,,,,"20.678889000000002","-105.23666","CESSNA","310F","AIR",,,"false","2",,,,"NUSN","Unknown",,,"Enroute","N/A",,"Prelim","","None"
"ERA23LA094","ACC","106492","2022-12-26T21:35:00Z","Franklin","Virginia","United States",,"N177D","17702012","false","Aviation","DirectorBrief","2023-06-15T04:00:00Z","2023-06-15T17:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to maintain clearance from trees during the initial climb following an aborted precautionary landing. Contributing to the outcome were the inoperative runway lights, which reduced the likelihood that the pilot could successfully land the airplane on the runway at night.","Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Awareness of condition, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Operating environment - Airport facilities/design - Airport lighting - Contributed to outcome",,"36.702778000000002","-76.892778000000007","CESSNA","177","AIR","FKN","Franklin Regional Airport","false","1","REC",,"PERS","091","Substantial","VMC","BARGER, RANDALL G","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106492","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106492/pdf"
"ENG23WA007","INC","106526","2022-12-26T19:37:00Z","Mogadishu","Other Foreign","Somalia",,"C5-MAB","27521","false","Aviation","",,,"None","0","0","0","0",,,,,"2.017665","45.303781999999998","BOEING","737","AIR","HCMM","Aden Adde International Airport","false",,,"SCHD",,"UNK","Minor",,"Tarco Aviation","Takeoff","N/A",,"Prelim","","None"
"WPR23LA076","ACC","106498","2022-12-26T17:45:00Z","Morgan","Utah","United States",,"N210CU","21064452","false","Aviation","DirectorBrief","2024-06-20T04:00:00Z","2024-06-20T17:00:00Z","None","0","0","0","0",,"Failure of the brake system O-rings on the left landing gear trunnion, which allowed the hydraulic fluid to drain from the left brake system, resulting in a runway excursion and impact with a fence.","Aircraft - Aircraft systems - Landing gear system - Landing gear brakes system - Failure, Aircraft - Aircraft systems - Landing gear system - Brake - Inoperative, Aircraft - Fluids/misc hardware - Fluids - Hydraulic fluid - Fluid level, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",,"41.148676000000002","-111.76714","CESSNA","210N","AIR","42U","MORGAN COUNTY","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106498","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106498/pdf"
"GAA23WA076","ACC","106772","2022-12-26T15:53:00Z","Wedderburn",,"Australia",,"N600","2277","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"-34.209200000000003","150.79759999999999","BANUS MARK","GLASAIR SUPER II FT","AIR",,,"false","1",,,"POSI","NUSN","Destroyed",,,"Approach","N/A",,"Prelim","","None"
"CEN23LA070","ACC","106509","2022-12-26T14:30:00Z","Navasota","Texas","United States",,"N26625","1967","false","Aviation","DirectorBrief","2023-02-09T05:00:00Z","2023-01-27T05:00:00Z","None","0","0","0","0",,"The student pilot failed to maintain directional control during landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"30.367139000000002","-96.112943999999999","TAYLORCRAFT","BF","AIR","60R","Navasota Municipal Airport","false","1","REC","NSCH","INST","091","Substantial","VMC","96000 AIRCRAFT LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106509","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106509/pdf"
"ERA23LA095","ACC","106494","2022-12-26T13:35:00Z","Hampton","New Hampshire","United States",,"N2895Z","1242-78","false","Aviation","DirectorBrief","2023-06-15T04:00:00Z","2023-06-15T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control of the airplane while landing in crosswind conditions, which resulted in a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",,"42.961267999999997","-70.830153999999993","BELLANCA","7ECA","AIR","7B3","-70.8301542","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106494","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106494/pdf"
"CEN23LA069","ACC","106503","2022-12-26T13:00:00Z","South St. Paul","Minnesota","United States",,"N51115","15069777","false","Aviation","DirectorBrief","2023-03-30T04:00:00Z","2023-03-30T17:00:00Z","None","0","0","0","0",,"The student pilot’s failure to maintain directional control during the take-off roll with a snow and ice covered runway.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"44.857216999999999","-93.033092999999994","CESSNA","150J","AIR","SGS","Fleming Field","false","1","REC","NSCH","PERS","091","Substantial","VMC","Condor Aviation LLC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106503","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106503/pdf"
"WPR23LA075","ACC","106497","2022-12-26T12:50:00Z","Payson","Arizona","United States",,"N749PJ","581-2017","false","Aviation","DirectorBrief","2023-01-25T05:00:00Z","2023-01-31T15:00:00Z","None","0","0","0","0",,"The pilot’s loss of directional control during the landing roll, which resulted in a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"34.256836","-111.33925000000001","AMERICAN CHAMPION AIRCRAFT","8GCBC","AIR","PAN","PAYSON","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106497","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106497/pdf"
"ERA23LA093","ACC","106491","2022-12-26T11:22:00Z","Annapolis","Maryland","United States",,"N1867H","28-7715283","false","Aviation","DirectorBrief","2024-05-02T04:00:00Z","2024-05-02T17:00:00Z","Minor","0","0","1","1",,"A reported partial loss of engine power for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"38.942878","-76.568398999999999","PIPER","PA-28-151","AIR","ANP","Lee County","false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106491","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106491/pdf"
"DCA23WA161","ACC","106713","2022-12-26T11:00:00Z","Bremen","Other Foreign","Germany",,"EI-HEY","62307","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"53.047499999999999","8.7866669999999996","BOEING","737","AIR","EDDW","Bremen Airport","false","2",,"SCHD",,"NUSC","None",,"Ryanair","Standing","N/A",,"Prelim","","None"
"ENG23WA006","INC","106525","2022-12-26T05:43:00Z","Mogadishu","Other Foreign","Somalia",,"ET-APL","40965","false","Aviation","",,,"None","0","0","0","0",,,,,"2.0180959999999999","45.303826000000001","BOEING","737","AIR","HCMM","Aden Adde International Airport","false","2",,"SCHD",,"UNK","Minor",,"Ethiopian Airlines","Takeoff","N/A",,"Prelim","","None"
"GAA23WA051","ACC","106531","2022-12-25T16:52:00Z","Bulman",,"Australia",,"VH-TFT",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,"-13.507916","134.26510099999999","CESSNA","210N","AIR",,,"false",,,,,"UNK","Destroyed",,,"Unknown","N/A",,"Prelim","","None"
"ENG23WA008","INC","106527","2022-12-24T20:56:00Z","Guadalajara",,"Mexico",,"XA-VIO","8894","false","Aviation","",,,,,,,,,,,,"20.654368999999999","-103.36754000000001","AIRBUS","A320","AIR","MMGL","Guadalajara International","false","2",,"SCHD","UNK","NUSC","Minor",,"Viva Aerobus","Takeoff","N/A",,"Prelim","","None"
"WPR23LA077","ACC","106499","2022-12-24T17:53:00Z","Livermore","California","United States",,"N65Y","D-10080","false","Aviation","DirectorBrief","2025-01-16T05:00:00Z","2025-01-14T18:00:00Z","Serious","0","1","0","1",,"The pilot’s inadvertent use of the mixture control instead of the throttle, which resulted in fuel starvation and the subsequent loss of engine power.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft power plant - Engine controls - Mixture control - Unintentional use/operation",,"37.695076","-121.80188","BEECH","V35B","AIR","LVK","Livermore Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106499","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106499/pdf"
"DCA23LA107","ACC","106510","2022-12-24T05:00:00Z","Miami","Florida","United States",,"N456FX","4132","false","Aviation","DirectorBrief","2023-04-20T04:00:00Z","2023-04-20T19:00:00Z","Serious","0","1","0","1",,"An unanticipated encounter with convective induced turbulence from developing cumulus clouds below the flight path, which produced strong updrafts and downdrafts.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on operation, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Awareness of condition, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel",,"24.280000000000001","-74.379999999999995","GULFSTREAM AEROSPACE","GIV-X (G450)","AIR",,,"false","2","TF","NSCH",,"135","None","VMC","FLEXJET LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106510","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106510/pdf"
"GAA23WA112","INC","106981","2022-12-22T19:07:00Z","Akureyri",,"Iceland",,"TF-MYB",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BEECRAFT","200GT","AIR","BIAR",,"false",,,,,"NUSN","Substantial",,,"Enroute","N/A",,"Prelim","","None"
"WPR23FA073","ACC","106489","2022-12-22T16:18:00Z","Santa Monica","California","United States",,"N7032X","15059132","false","Aviation","DirectorBrief","2025-01-29T05:00:00Z","2025-01-29T18:00:00Z","Fatal","1","0","1","2",,"A failure of the No. 1 piston connecting rod bearing journal due to oil starvation for reasons that could not be determined, which resulted in a complete loss of engine power.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Malfunction, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure",,"34.006042000000001","-118.49441","CESSNA","150A","AIR","SMO","SANTA MONICA MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106489","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106489/pdf"
"GAA23WA046","ACC","106502","2022-12-22T07:20:00Z","Brasnorte","Other Foreign","Brazil",,"PP-IRC",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"AIR TRACTOR","AT502","AIR",,,"false",,,,,"NUSC","Substantial",,,"Initial Climb","N/A",,"Prelim","","None"
"GAA23WA045","ACC","106493","2022-12-22T05:00:00Z","Ocean",,"Mexico",,"XA-BNA",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,"20.110800000000001","-92.025000000000006","Bell","412EP","HELI",,,"false",,,,,"129","Unknown",,"Aeroservicio Especializados S.A. de C.V.","Unknown","N/A",,"Prelim","","None"
"CEN23LA068","ACC","106486","2022-12-21T20:54:00Z","Reserve","Louisiana","United States",,"N321GD","AA5B0461","false","Aviation","DirectorBrief","2023-06-22T04:00:00Z","2023-06-22T17:00:00Z","None","0","0","0","0",,"The partial loss of engine power due to carburetor icing and the flight instructor’s failure to use carburetor heat in weather conditions conducive to serious carburetor icing.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Aircraft - Aircraft systems - Ice/rain protection system - Intake anti-ice, deice - Not used/operated, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Instructor/check pilot, Personnel issues - Action/decision - Action - Lack of action - Instructor/check pilot",,"30.087472000000002","-90.582832999999994","Grumman American","AA-5B","AIR","APS","Port of South Louisiana Executive Regional Airport","false","1","REC",,"INST","091","Substantial","IMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106486","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106486/pdf"
"CEN23LA067","ACC","106483","2022-12-21T15:47:00Z","Auburn Hills","Michigan","United States",,"N8768U","17252691","false","Aviation","DirectorBrief","2023-06-22T04:00:00Z","2023-06-22T17:00:00Z","Minor","0","0","1","1",,"The catastrophic engine failure due to lack of oil lubrication, which resulted from the pilot’s failure to follow the airplane and engine manufacturers’ guidance for cold weather operation.","Aircraft - Fluids/misc hardware - Fluids - Oil - Fluid condition, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"42.671120000000002","-83.220529999999997","CESSNA","172F","AIR","N/A",,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106483","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106483/pdf"
"ENG23WA011","INC","106564","2022-12-20T18:43:00Z","Geneva",,"Switzerland",,"M-KNOX",,"false","Aviation","",,,,,,,,,,,,"45.793610999999999","5.5933330000000003","CESSNA","525C","AIR","LSGG",,"false",,,,,"UNK","Unknown",,"Swiss International Air Lines Ltd","Enroute","N/A",,"Prelim","","None"
"GAA23WA094","ACC","106888","2022-12-20T16:10:00Z","Vélez-Málaga",,"Spain",,"N78VE","29-0371","false","Aviation","",,,"None","0","0","0","0",,,,,"36.801591999999999","-4.1358769999999998","MOONEY","M20R","AIR",,,"false","1",,,,"NUSN","Substantial",,,"Landing","N/A",,"Prelim","","None"
"CEN23LA091","ACC","106625","2022-12-19T20:15:00Z","Pocahantas","Iowa","United States",,"2930J","15065730","false","Aviation","DirectorBrief","2023-04-20T04:00:00Z","2023-04-20T17:00:00Z","None","0","0","0","0",,"The pilot’s landing flare which resulted in a bounced landing and the nose landing gear collapsing. Contributing to the accident was the airplane's encounter with adverse weather conditions which led to structural icing that affected flight characteristics and obscured the pilot's vision. Also contributing to the accident were the self-induced and external pressures that influenced the pilot’s decision to initiate and continue the flight.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Task performance - Planning/preparation - Weather planning - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Obscuration - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation, Personnel issues - Psychological - Personality/attitude - Motivation/respond to pressure - Pilot",,"42.742888999999998","-94.647361000000004","CESSNA","150G","AIR","POH","POCAHONTAS MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106625","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106625/pdf"
"CEN23LA066","ACC","106479","2022-12-19T16:05:00Z","Harrison","Arkansas","United States",,"N8137P","E-2653","false","Aviation","DirectorBrief","2024-03-28T04:00:00Z","2024-03-28T17:00:00Z","None","0","0","0","0","0","A loss of engine power for reasons that could not be determined.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Unknown/Not determined",,"36.278243000000003","-93.152444000000003","BEECH","A36","AIR","HRO",,"false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106479","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106479/pdf"
"WPR23LA085","ACC","106555","2022-12-19T05:00:00Z","Benson","Arizona","United States",,"N518DT","V00251","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","2023-03-02T19:00:00Z","Minor","0","0","1","1",,"A loss of directional control on takeoff, which resulted in the collapse of the nose wheel strut and a runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"31.999444","-110.35796999999999","Auto-Gyro","Cavalon","HELI","E95","Benson Municpal","true","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=106555","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/106555/pdf"
