"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN25LA074","ACC","199531","2024-12-27T14:09:00Z","Pagosa Springs","Colorado","United States",,"N753MB","560-0028","false","Aviation","",,,"None","0","0","0","0","0",,,,"37.297666","-107.04971999999999","CESSNA","560","AIR","PSO","STEVENS FLD","false","2",,,"PERS","091","Substantial","IMC","Metroplex Flight Services","Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199531/pdf"
"GAA25WA050","ACC","199503","2024-12-27T14:05:00Z","Pucallpa",,"Peru",,"OB-2221P",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"Beechcraft","E90","AIR","SPCL",,"false",,,,,"NUSN","Substantial",,,"Landing","N/A",,"Prelim","","None"
"ERA25LA084","ACC","199481","2024-12-26T19:57:00Z","Melbourne","Florida","United States",,"N76NN","ME-158","false","Aviation","",,,"Serious","0","2","0","2","0",,,,"28.114515000000001","-80.706767999999997","BEECH","76","AIR","MLB","MELBOURNE ORLANDO INTL","false","2",,,"INST","091","Substantial",,"MELBOURNE FLIGHT TRAINING LLC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199481/pdf"
"DCA25FA071","ACC","199474","2024-12-26T14:44:00Z","Phoenix","Arizona","United States",,"N958AK",,"false","Aviation","",,,"Serious","0","2","1","3","0",,,,,,"BOEING","737-9",,,,"false",,,"SCHD",,"121",,,"ALASKA AIRLINES INC","Enroute","In work",,,"",""
"ERA25LA085","ACC","199489","2024-12-25T18:00:00Z","Loganville","Georgia","United States",,"N6665K","15AC-533","false","Aviation","",,,"Serious","0","1","0","1",,,,,"33","-83","AERONCA","15AC","AIR","6GA4","SPRING VALLEY FARM","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199489/pdf"
"ANC25LA012","ACC","199467","2024-12-24T17:00:00Z","Palmer","Alaska","United States",,"N3802Z","18-7535","false","Aviation","",,,"None","0","0","0","0",,,,,"61.612445999999998","-149.18642","PIPER","PA-18-150","AIR",,,"false","1",,,"PERS","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199467/pdf"
"ANC25LA013","ACC","199472","2024-12-23T12:00:00Z","Waimea","Hawaii","United States",,"N7143E","52143","false","Aviation","",,,"None","0","0","0","0",,,,,"19.988555999999999","-155.67623","CESSNA","182B","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199472/pdf"
"WPR25LA070","ACC","199466","2024-12-22T17:39:00Z","Gila Bend","Arizona","United States",,"N1FB","70807","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"33.043190000000003","-112.90149","VANS","RV-7A","AIR","N/A",,"true","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199466/pdf"
"WPR25LA069","ACC","199463","2024-12-22T17:08:00Z","Carson","California","United States",,"N519CV","354","false","Aviation","",,,"Minor","0","0","2","2","0",,,,"33.854478999999998","-118.26942","SLING AIRCRAFT (PTY) LTD","SLING LSA","AIR","N/A",,"false","1",,,"PERS","091","Substantial","VMC","AVIATION FINANCIAL CORP","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199463/pdf"
"GAA25WA048","ACC","199465","2024-12-22T10:13:00Z","Gramado",,"Brazil",,"PR-NDN","42-5527040","false","Aviation","",,,"Fatal","10","0","0","10",,,,,"-29.367222000000002","-50.859999999999999","PIPER","PA42","AIR","SSCN","Canela","false","2",,,"PERS","NUSN","Destroyed",,,"Takeoff","N/A",,"Prelim","","None"
"GAA25WA047","ACC","199460","2024-12-22T05:00:00Z","Wasu",,"Papua New Guinea",,"P2-SAM",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"Pilatus Britten Norman","BN-2B-26 Islander","AIR",,,"false",,,,,"NUSN","Destroyed",,,"Unknown","N/A",,"Prelim","","None"
"DCA25LA065","ACC","199458","2024-12-21T19:30:00Z","Orlando","Florida","United States",,"UNREG",,"false","Aviation","",,,"Serious","0","1","0",,"1",,,,"28.541143000000002","-81.363489999999999","Uvify","IFO","UNMANNED",,,"false",,,,,"UNK","Substantial","VMC","Sky Elements","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199458/pdf"
"ERA25LA089","ACC","199501","2024-12-21T19:00:00Z","Myakka City","Florida","United States",,"unregistered",,"false","Aviation","",,,"Serious","0","1","0","1",,,,,"27.340326999999998","-82.137441999999993","BUCKEYE","DREAM MACHINE","PPAR",,,"false","1",,,"PERS","091","None","VMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199501/pdf"
"GAA25WA046","ACC","199461","2024-12-21T17:12:00Z","Émerainville","Other Foreign","France",,"F-GFIE","28-90071","false","Aviation","",,,"Minor","0","0","2","2","0",,,,"48.821035999999999","2.6080100000000002","PIPER","PA28","AIR",,"Lognes Airfield","false","1",,,,"NUSN","Destroyed",,,"Approach","N/A",,"Prelim","","None"
"WPR25LA068","ACC","199462","2024-12-21T17:10:00Z","Brawley","California","United States",,"N191DY","191","false","Aviation","",,,"None","0","0","0","0","0",,,,"32.985196000000002","-115.52824","REMOS AIRCRAFT GMBH","REMOS G-3/600","AIR","BWC","BRAWLEY MUNI","false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199462/pdf"
"CEN25LA063","ACC","199464","2024-12-21T16:27:00Z","Springfield","Missouri","United States",,"N3104U","4061","false","Aviation","DirectorBrief","2025-02-21T05:00:00Z","2025-02-21T19:00:00Z","Minor","0","0","1","1",,"The student pilot’s failure to maintain control of the helicopter while turning on the blower fan switch after landing that resulted in a dynamic rollover sequence.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"37","-93","ROBINSON HELICOPTER","R22 BETA","HELI","3DW","Downtown Airport","false","1","REC","NSCH","INST","091","Destroyed","VMC","So Fly Flight Training Academy, LLC","Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199464","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199464/pdf"
"ANC25LA011","ACC","199457","2024-12-21T00:15:00Z","Honolulu","Hawaii","United States",,"N438CA","LJ-1541","false","Aviation","",,,"None","0","0","0","0",,,,,"21.32","-157.91","RAYTHEON AIRCRAFT COMPANY","C90A","AIR","HNL",,"false","2",,"NSCH","OWRK","135","Substantial","VMC","GUARDIAN FLIGHT LLC","Standing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199457/pdf"
"ERA25FA082","ACC","199456","2024-12-20T15:00:00Z","Cintrona","Puerto Rico","United States",,"N22088","172S10439","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"18.014347999999998","-66.524439999999998","CESSNA","172","AIR","TJPS","Mercedita Airport","false","1",,,"PERS","091","Substantial","VMC","FLIGHT WORLD INC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199456/pdf"
"GAA25WA061","ACC","199549","2024-12-20T14:00:00Z","Manicore","Other Foreign","Brazil",,"PT-JCZ",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,"-5.9022199999999998","-61.331670000000003","CESSNA","310","AIR",,,"false",,,,,"NUSN","Destroyed",,"Patrimonial Celta LTDA","Unknown","N/A",,"Prelim","","None"
"WPR25LA066","ACC","199455","2024-12-19T17:17:00Z","Placerville","California","United States",,"N29247","28R-7931195","false","Aviation","",,,"None","0","0","0","0","0",,,,"38.723954999999997","-120.75416","PIPER","PA-28RT-201T","AIR","PVF","PLACERVILLE","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199455/pdf"
"ERA25LA081","ACC","199452","2024-12-19T17:00:00Z","Lakewood","New Jersey","United States",,"N12194","17261875","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"40.067182000000003","-74.176654999999997","CESSNA","172","AIR","N12","Lakewood","false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199452/pdf"
"ERA25LA083","ACC","199459","2024-12-19T16:50:00Z","Murray","Kentucky","United States",,"N755RP","TD-487","false","Aviation","",,,"None","0","0","0","0","0",,,,"36.664411999999999","-88.372266999999994","BEECH","B95A","AIR","CEY","KYLE-OAKLEY FLD","false","2",,,"INST","091","Substantial","VMC","SKYVIEW AVIATION LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199459/pdf"
"WPR25LA065","ACC","199454","2024-12-19T16:15:00Z","Mesa","Arizona","United States",,"N7833P","24-3053","false","Aviation","",,,"None","0","0","0","0","0",,,,"33.455438999999998","-111.74355","PIPER","PA-24-250","AIR","FFZ","FALCON FLD","false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199454/pdf"
"ERA25LA087","ACC","199495","2024-12-19T12:30:00Z","Southport","North Carolina","United States",,"N7085G","17258785","false","Aviation","",,,"None","0","0","0","0",,,,,"33.932946999999999","-78.070600999999996","CESSNA","172K","AIR","ILM",,"false","1",,,"INST","091","Substantial","IMC","HIGH TIDE AVIATION LLC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199495/pdf"
"ERA25FA080","ACC","199447","2024-12-19T12:22:00Z","East Aurora","New York","United States",,"N36WP","EA-13","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"42.770916","-78.679450000000003","BEECH","A36","AIR","BUF","BUFFALO NIAGARA INTL","false","1",,,"PERS","091","Destroyed","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199447/pdf"
"DCA25WA063","INC","199451","2024-12-19T05:00:00Z","Molde","Other Foreign","Norway",,"LN-NIP",,"false","Aviation","",,,"None","0","0","0","0",,,,,"62.745545999999997","7.2672629999999998","BOEING","737","AIR",,"Molde Airport","false","2",,,,"NUSC","Minor",,"Norwegian Air Shuttle","Landing","N/A",,"Prelim","","None"
"ERA25LA079","ACC","199445","2024-12-18T17:30:00Z","Big Cypress","Florida","United States",,"N8516V","504-4055","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"26.33774","-81.016756999999998","AIR TRACTOR","AT504","AIR",,,"false","1",,,"FERY","091","Substantial","VMC","Servicios Aeronauticos Airtech Limitada","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199445/pdf"
"GAA25WA044","ACC","199443","2024-12-18T17:19:00Z","San Fernando",,"Argentina",,"LV-GOK","20227","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"-34.446975999999999","-58.581708999999996","BOMBARDIER","BD100","AIR","SADF","San Fernando International Airport","false","2",,,"UNK","UNK","Substantial","VMC",,"Landing","N/A",,"Prelim","","None"
"DCA25LA061","ACC","199449","2024-12-18T17:00:00Z","St. Mary's","Alaska","United States",,"N403LC","4590","false","Aviation","",,,"None","0","0","0","0",,,,,"62.097638000000003","-162.60059999999999","LOCKHEED","382G-44K-30","AIR",,,"false","4",,"NSCH",,"121","Substantial","VMC","LYNDEN AIR CARGO LLC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199449/pdf"
"DCA25WA064","INC","199453","2024-12-18T05:00:00Z","Crawley","Other Foreign","United Kingdom",,"G-TUML",,"false","Aviation","",,,,,,,,,,,,"51.149217999999998","-0.19240599999999999","BOEING","737","AIR","LGW","London Gatwick","false","2",,,,"NUSC","None",,,"Landing","N/A",,"Prelim","","None"
"ANC25FA010","ACC","199437","2024-12-17T16:15:00Z","Honolulu","Hawaii","United States",,"N689KA","208B2308","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"21.329519000000001","-157.91750999999999","CESSNA","208B","AIR","HNL","DANIEL K INOUYE INTL","false","1",,"NSCH","INST","091","Destroyed","VMC","Kamaka Air, LLC","Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199437/pdf"
"DCA25WA059","ACC","199438","2024-12-16T17:47:00Z","Derby",,"United Kingdom",,"G-TAWB",,"false","Aviation","",,,"Serious","0","1","0","1",,,,,"52.830976999999997","-1.3287850000000001","BOEING","737","AIR",,,"false","2",,,,"NUSC","None",,,"Standing","N/A",,"Prelim","","None"
"WPR25FA062","ACC","199430","2024-12-16T11:30:00Z","Potrero","California","United States",,"N617GC","4676","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"32.652180000000001","-116.6242","AMERICAN EUROCOPTER LLC","AS350B3","HELI",,,"false","1",,,"PUBF","PUBU","Substantial","VMC","Department of Homeland Security","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199430/pdf"
"WPR25LA064","ACC","199434","2024-12-16T10:54:00Z","Pendleton","Oregon","United States",,"N223PA","178650100M","false","Aviation","",,,,,,,,,,,,"45.695095999999999","-118.84336","AMAZON.COM SERVICES LLC","MK30","HELI","PDT","EASTERN OREGON RGNL AT PENDLETON","false","6",,,"FLTS","091","Substantial",,"AMAZON.COM SERVICES LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199434/pdf"
"WPR25LA063","ACC","199433","2024-12-16T10:54:00Z","Pendleton","Oregon","United States",,"N209PA","178650100G","false","Aviation","",,,,,,,,,,,,"45.695095999999999","-118.84336","AMAZON.COM SERVICES LLC","MK30","HELI","PDT",,"false","6",,,"FLTS","091","Substantial",,"AMAZON.COM SERVICES LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199433/pdf"
"CEN25LA062","ACC","199442","2024-12-15T12:35:00Z","Ozark","Missouri","United States",,"N556CF","001","false","Aviation","",,,"Minor","0","0","1","1",,,,,"36.963790000000003","-93.170164","CAPELLA AIRCRAFT CORP","FW1C50","AIR","18MO",,"false","1",,,"PERS","091","Substantial",,,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199442/pdf"
"GAA25WA043","ACC","199440","2024-12-14T17:00:00Z","Los Lagos","Other Foreign","Chile",,"CC-AHA",,"false","Aviation","",,,"Minor","0","0","4","4",,,,,,,"ROBINSON","R44","HELI",,,"false",,,,,"NUSN","Substantial",,,"Enroute","N/A",,"Prelim","","None"
"ERA25LA092","ACC","199514","2024-12-14T15:25:00Z","Englishtown","New Jersey","United States",,"N9137H, N8454H","17265966, 28-8290050","false","Aviation","",,,"None","0","0","0","0","0",,,,"40.326551000000002","-74.351667000000006","CESSNA, PIPER","172M, PA-28-181","AIR, AIR","3N6","OLD BRIDGE","false, false","1, 1",,,"INST, INST","091, 091","Substantial, Minor","VMC","PILOTS FLYING SCHOOL LLC, PILOTS FLYING SCHOOL LLC","Taxi","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199514/pdf"
"GAA25WA042","ACC","199439","2024-12-14T13:00:00Z","Vélez-Málaga","Other Foreign","Spain",,"EC-NSJ","393-78","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,,,"CHAMPION","8KCAB","AIR",,,"false","1",,,,"NUSN","Destroyed",,,"Maneuvering","N/A",,"Prelim","","None"
"WPR25LA061","ACC","199428","2024-12-13T13:20:00Z","Gig Harbor","Washington","United States",,"N6750H","17265566","false","Aviation","",,,"None","0","0","0","0",,,,,"47.267944","-122.57811","CESSNA","172M","AIR","TIW",,"false","1",,,"INST","091","Substantial","VMC","PICKETT MICHAEL R","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199428/pdf"
"GAA25WA045","ACC","199448","2024-12-13T12:00:00Z","Santiago",,"Chile",,"CC-DJJ",,"false","Aviation","",,,"Fatal","2","0","0","2","0",,,,,,"CHRISTEN","EAGLE II","AIR","SCVH",,"false",,,,,"NUSN","Substantial",,,"Maneuvering","N/A",,"Prelim","","None"
"ENG25WA023","INC","199697","2024-12-13T05:00:00Z","Karachi",,"Pakistan",,"N",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","747",,,,"false",,,,,,,,,"Unknown","N/A",,,"","None"
"ERA25FA076","ACC","199423","2024-12-12T19:46:00Z","Greenwich","Connecticut","United States",,"N298PM","199","false","Aviation","",,,"Fatal","1","1","0","2",,,,,"41.089081999999998","-73.717856999999995","Costruzioni Aeronautiche Tecnam","P2008","AIR","HPN","Westchester County Airport","false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199423/pdf"
"WPR25LA060","ACC","199427","2024-12-12T14:15:00Z","Reedley","California","United States",,"N789RC","6 343 385C","false","Aviation","",,,"Minor","0","0","1","1",,,,,"36.670999999999999","-119.45099999999999","ZALL JIHLAVAN AIRPLANES S R O","JA-600 SKYLEADER","AIR","O32","Reedley Municipal Airport","false","1",,,"INST","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199427/pdf"
"GAA25WA059","ACC","199546","2024-12-12T13:10:00Z","Nova Monte","Other Foreign","Brazil",,"PR-BMJ",,"false","Aviation","",,,"Fatal","1","0","0","1","0",,,,,,"PIPER","PA25","AIR",,,"false",,,,,"UNK","Substantial",,,"Enroute","N/A",,"Prelim","","None"
"ERA25LA077","ACC","199426","2024-12-12T12:35:00Z","Tullahoma","Tennessee","United States",,"N161DW","787-393","false","Aviation","",,,"None","0","0","0","0","0",,,,"35.38017","-86.239462000000003","WOLSTENHOLME DENNIS","PIETENPOL AIR CAMPER","AIR","THA","TULLAHOMA RGNL/WM NORTHERN FLD","true","1",,,"PERS","091","Substantial","VMC",,"Standing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199426/pdf"
"ERA25LA078","ACC","199429","2024-12-11T21:00:00Z","Jefferson","Georgia","United States",,"N885GT","172S9601","false","Aviation","",,,"None","0","0","0","0","0",,,,"34.175350000000002","-83.561362000000003","CESSNA","172","AIR","JCA","JACKSON COUNTY","false","1",,,"INST","091","Substantial","VMC","YELLOW JACKET FLYING CLUB INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199429/pdf"
"CEN25LA061","ACC","199422","2024-12-11T20:05:00Z","Crystal","Minnesota","United States",,"N4823F","28R-7635437","false","Aviation","DirectorBrief","2025-03-20T04:00:00Z","2025-03-20T18:00:00Z","None","0","0","0","0","0","The malfunction of the landing gear system which resulted in a collapse of the main landing gear during the landing roll.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Malfunction, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",,"45.062469","-93.353965000000002","PIPER","PA-28R-200","AIR","MIC","Crystal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199422","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199422/pdf"
"GAA25WA040","ACC","199432","2024-12-11T16:13:00Z","Örebro","Other Foreign","Sweden",,"SE-LGL",,"false","Aviation","",,,,,,,,,,,,,,"CESSNA","172","AIR","ESOE",,"false",,,,,"NUSN","Minor",,,"Enroute","N/A",,"Prelim","","None"
