"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN18LA062","ACC","96540","2017-12-27T07:50:00Z","Michigan City","Indiana","United States",,"N525KT","525A-0058","false","Aviation","DirectorBrief","2021-05-05T04:00:00Z","2020-10-09T16:13:08Z","Minor","0","0","2","2","0","The flight crew's improper decision to land on a snow-covered runway that had insufficient runway distance for the airplane to land with the contamination, which resulted in a runway overrun and impact with obstacles.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Flight crew, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Landing distance - Capability exceeded, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Decision related to condition, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Not attained/maintained",,"41.695278000000002","-86.825552999999999","CESSNA","525A","AIR","MGC","Michigan City Municipal Airpor","false","2","TF",,"POSI","091","Substantial","VMC","INTEGRATED FLIGHT RESOURCES INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96540","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96540/pdf"
"WPR18CA059","ACC","96555","2017-12-26T14:30:00Z","Santa Ana","California","United States",,"N698MC","18280336","false","Aviation","DirectorBrief","2018-05-14T04:00:00Z","2018-03-29T14:16:00Z","None","0","0","0","0","0","The pilot’s failure to follow ground control instructions and to see and avoid ground obstacles while taxiing.","Personnel issues - Task performance - Communication (personnel) - Following instructions - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Residence/building - Effect on operation",,"33.673053000000003","-117.866668","CESSNA","182","AIR","SNA","JOHN WAYNE AIRPORT-ORANGE COUN","false","1","REC",,"PERS","091","Substantial","VMC","HAC PROPERTIES LLC","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96555","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96555/pdf"
"WPR18LA056","ACC","96539","2017-12-25T14:25:00Z","Perris","California","United States",,"N6627G","15072127","false","Aviation","DirectorBrief","2021-05-05T04:00:00Z","2021-01-04T13:00:00Z","None","0","0","0","0","0","The presence of debris in the carburetor and blockage of the fuel delivery system, which resulted in a total loss of engine power due to fuel starvation. Contributing to the accident was the lack of maintenance to the carburetor.","Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel, Aircraft - Aircraft power plant - Engine fuel and control - Fuel control/carburetor - Not serviced/maintained, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Aircraft - Aircraft power plant - Engine fuel and control - Fuel distribution - Damaged/degraded",,"33.789164999999997","-117.369163","CESSNA","150L","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96539","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96539/pdf"
"OPS18IA003","INC","96546","2017-12-24T19:08:00Z","Medford","Oregon","United States",,"N162PQ","15162","false","Aviation","DirectorBrief","2021-03-31T04:00:00Z","2021-03-31T13:00:00Z",,,,,,,"The incident was caused by the air traffic controller assigning an altitude below the published procedure altitude for the approach segment to be flown prior to the aircraft being established on a published portion of the approach. Contributing to the incident was the flight crew's failure to identify the appropriate altitude for the segment of the approach being flown and query the controller before subsequent decent below the published minimum altitude.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Flight crew, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - ATC personnel",,"42.047221999999998","-122.74361","BOMBARDIER INC","CL600 2D24","AIR","MFR","Rogue Valley International","false","2","TJ","SCHD",,"121","None","IMC","SKYWEST AIRLINES INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96546","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96546/pdf"
"CEN18LA052","ACC","96485","2017-12-24T18:40:00Z","Riverton","Wyoming","United States",,"N550D","28R-35783","false","Aviation","DirectorBrief","2018-04-09T04:00:00Z","2018-02-12T21:36:00Z","None","0","0","0","0","0","The pilot's loss of directional control during the rejected takeoff. Contributing to the accident were the pilot's lack of familiarity with the airport runway configuration, which led to his premature attempt to take off, and the airplane’s inoperative landing light.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Planning/preparation - Flight planning/navigation - Pilot, Personnel issues - Task performance - Use of equip/info - Use of charts - Pilot, Aircraft - Aircraft systems - Lighting system - Exterior lighting - Inoperative",,"43.064166999999998","-108.45972399999999","PIPER","PA 28R-200","AIR","RIW","Riverton Regional","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96485","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96485/pdf"
"ERA18TA059","ACC","96538","2017-12-24T16:00:00Z","Union Mills","North Carolina","United States",,"N91SP","17271100","false","Aviation","DirectorBrief","2019-07-08T04:00:00Z","2019-04-04T16:49:00Z","Minor","0","0","1","1","0","The pilot's failure to use carburetor heat in weather conditions conducive to serious carburetor icing, which resulted in a total loss of engine power and a subsequent forced landing.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Ice/rain protection system - Intake anti-ice, deice - Not used/operated, Personnel issues - Action/decision - Action - Lack of action - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"35.490554000000003","-82.058891000000003","CESSNA","172","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96538","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96538/pdf"
"CEN18FA061","ACC","96534","2017-12-24T08:17:00Z","Bartow","Florida","United States",,"N247AT","3400214","false","Aviation","DirectorBrief","2019-02-26T05:00:00Z","2018-12-11T12:38:00Z","Fatal","5","0","0","5","0","The pilot's loss of control due to spatial disorientation during takeoff in instrument meteorological conditions.","Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Fog - Effect on operation, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Aircraft capability - CG/weight distribution - Capability exceeded",,"27.946387999999999","-81.773887000000002","CESSNA","340","AIR","BOW","BARTOW MUNI","false","2","REC",,"PERS","091","Destroyed","IMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96534","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96534/pdf"
"ERA18WA057","ACC","96533","2017-12-24T01:33:00Z","Providenciales",,"Turks And Caicos Islands",,"PR-RTS",,"false","Aviation","",,,"Fatal","2","0","0","2","0",,,,,,"CESSNA","172","AIR",,,"false","1","REC",,"UNK","NUSN","Destroyed",,,"Takeoff","N/A",,,"","None"
"DCA18CA056","ACC","96537","2017-12-23T22:21:00Z","Bethel","Alaska","United States",,"N935CE","47413","false","Aviation","DirectorBrief","2019-08-23T04:00:00Z","2019-09-12T13:12:00Z","None","0","0","0","0","0","failure of a cargo tie-down fastener, resulting in unsecured cargo striking the pressure bulkhead.","Aircraft - Aircraft structures - Fuselage - Seat/cargo attach fitting - Failure",,"60.809641999999997","-161.84996000000001","MCDONNELL DOUGLAS","DC 9 33F","AIR","PABE","Bethel","false",,,"NSCH",,"121","Substantial","VMC","Everts Air","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96537","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96537/pdf"
"CEN18FA060","ACC","96531","2017-12-23T15:20:00Z","Oskaloosa","Iowa","United States",,"N20XA","XA850006","false","Aviation","DirectorBrief","2019-11-06T05:00:00Z","2019-08-15T16:12:00Z","Fatal","1","0","0","1","0","The pilot's low altitude flight into a power line due to his impairment from an acute physiologic event during the flight. Contributing to the pilot's impairment was his use of two sedating medications.","Personnel issues - Physical - Impairment/incapacitation - (general) - Pilot, Personnel issues - Physical - Impairment/incapacitation - Prescription medication - Pilot, Personnel issues - Physical - Impairment/incapacitation - OTC medication - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Ability to respond/compensate, Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome",,"41.344164999999997","-92.662779999999998","X-AIR LLC","XA85","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96531","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96531/pdf"
"WPR18LA055","ACC","96532","2017-12-23T15:15:00Z","Newport","Oregon","United States",,"N959M","AC0129","false","Aviation","DirectorBrief","2021-05-05T04:00:00Z","2021-02-02T13:00:00Z","Minor","0","0","1","1","0","The pilot’s failure to maintain airplane control while on final approach for landing in crosswind conditions, which resulted in a collision with trees.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"44.578609","-124.06277","KELLEY DERRICK/LEZA","AIRCAM","AIR","ONP","Newport Municipal","true","2","REC",,"PERS","091","Substantial","VMC","Fly Seaplanes LLC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96532","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96532/pdf"
"ERA18WA069","INC","96655","2017-12-23T13:40:00Z","Montecristi",,"Dominican Republic",,"HI 907","18801663T","false","Aviation","",,,"None","0","0","0","0","0",,,,"19.736944000000001","-71.580557999999996","CESSNA","A188","AIR",,,"false","1","REC",,,"NUSC","Minor","VMC","Aero Actividades Agricolas, S.A.","Maneuvering","N/A",,,"","None"
"GAA18CA093","ACC","96536","2017-12-23T12:00:00Z","Clermont","Florida","United States",,"N389BA","018803","false","Aviation","DirectorBrief","2018-03-27T04:00:00Z","2018-02-15T20:38:00Z","None","0","0","0","0","0","The student pilot’s failure to maintain directional control during the landing flare.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Physical environment - Object/animal/substance - Airport structure - Effect on equipment",,"28.405833999999999","-81.837776000000005","LET","L 23 SUPER BLANIK","GLI","6FL0","SEMINOLE LAKE","false","0",,,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96536","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96536/pdf"
"ERA18LA058","ACC","96535","2017-12-21T20:00:00Z","Venice","Florida","United States",,"N5254G","25-1180","false","Aviation","DirectorBrief","2019-07-08T04:00:00Z","2019-04-18T16:10:00Z","None","0","0","0","0","0","A failure of the normal landing gear extension system for reasons that could not be determined due to damage to the system and the pilot's failure to ensure that the landing gear was down and locked before touchdown. Contributing to the accident was the pilot’s distraction due to weather and traffic.","Aircraft - Aircraft systems - Landing gear system - (general) - Malfunction, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Pilot",,"27.073888","-82.437224999999998","MOONEY","M20K","AIR","VNC","VENICE MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96535","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96535/pdf"
"WPR18FA053","ACC","96528","2017-12-21T14:07:00Z","Thompson's Station","Tennessee","United States",,"N929GB","66785","false","Aviation","DirectorBrief","2019-12-16T05:00:00Z","2019-10-30T20:40:00Z","Fatal","1","0","0","1","0","The sport pilot's decision to depart in and continue flight in instrument meteorological conditions, which resulted in controlled flight into terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on personnel, Personnel issues - Psychological - Personality/attitude - (general) - Pilot",,"35.819167999999998","-87.046942999999999","BROWNING GREGORY S","ZODIAC 601XL","AIR",,,"true","1","REC",,"PERS","091","Substantial","IMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96528","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96528/pdf"
"WPR18WA054","ACC","96530","2017-12-21T12:05:00Z","Bredasdorp",,"South Africa",,"ZS-HLI","66-00789","false","Aviation","",,,"Serious","0","1","1","1","1",,,,"-34.536388000000002","20.04861","BELL","UH1H","HELI",,,"false",,,,,"UNK","Substantial",,,"Initial Climb","N/A",,,"","None"
"GAA18CA097","ACC","96590","2017-12-21T12:00:00Z","Monroe","Michigan","United States",,"N4491R","17263233","false","Aviation","DirectorBrief","2018-03-27T04:00:00Z","2018-02-15T20:30:00Z","None","0","0","0","0","0","The student pilot’s improper yaw control during the landing flare and the flight instructor’s failure to take remedial action, which resulted in a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"41.943610999999997","-83.432777000000002","CESSNA","172","AIR","TTF","CUSTER","false","1","REC",,"INST","091","Substantial","VMC","MONROE AVIATION SCHOOL OF FLIGHT LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96590","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96590/pdf"
"ERA18FA056","ACC","96529","2017-12-20T20:00:00Z","Cross City","Florida","United States",,"N354WD","D-4458","false","Aviation","DirectorBrief","2019-07-08T04:00:00Z","2019-05-07T19:47:00Z","Fatal","1","0","0","1","0","The pilot's improper decision to continue visual flight rules flight into instrument meteorological conditions, which resulted in the pilot experiencing spatial disorientation and a subsequent loss of airplane control.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - (general) - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - (general) - Effect on personnel",,"29.777778000000001","-83.225830000000002","BEECH","G35","AIR",,,"false","1","REC",,"PERS","091","Destroyed","IMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96529","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96529/pdf"
"CEN18LA071","ACC","96586","2017-12-20T16:30:00Z","Angleton","Texas","United States",,"N47FP","12-2741","false","Aviation","DirectorBrief","2020-05-28T04:00:00Z","2020-01-03T20:37:00Z","None","0","0","0","0","0","The passenger's inadvertent activation of the left brake during landing, which resulted in a loss of directional control and a runway excursion.","Personnel issues - Action/decision - Action - Incorrect action performance - Passenger, Environmental issues - Physical environment - Object/animal/substance - Runway/taxi/approach light - Contributed to outcome",,"29.108612000000001","-95.461944000000003","PIPER","PA 12","AIR","LBX","Texas Gulf Coast Regional","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96586","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96586/pdf"
"GAA18CA092","ACC","96521","2017-12-20T11:00:00Z","Mankato","Minnesota","United States",,"N284MK","2842135","false","Aviation","DirectorBrief","2018-03-14T04:00:00Z","2018-01-31T16:04:00Z","Minor","0","0","1","1","0","The student pilot’s improper landing flare, which resulted in a hard, bounced landing and subsequent go-around during which the student exceeded the airplane’s critical angle of attack, which resulted in an aerodynamic stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Ground vehicle - Contributed to outcome",,"44.222498999999999","-93.917777999999998","PIPER","PA28","AIR","MKT","MANKATO RGNL","false","1","REC",,"INST","091","Substantial","VMC","NORTH STAR AVIATION INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=96521","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96521/pdf"
