"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA22FA096","ACC","104453","2021-12-29T15:25:00Z","Cosby","Tennessee","United States",,"N544SC","10884","false","Aviation","DirectorBrief","2023-11-07T05:00:00Z","2023-11-08T15:00:00Z","Fatal","1","1","0","2","0","The pilot’s intentional, continued flight into instrument meteorological conditions in a helicopter that was not certified for instrument conditions, which resulted in a loss of helicopter control and a collision with trees and terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Obscuration - Contributed to outcome",,"35.773248000000002","-83.279197999999994","ROBINSON HELICOPTER COMPANY","R44 II","HELI","GKT","GATLINBURG-PIGEON FORGE","false","1","REC",,"PERS","091","Substantial","IMC","Lyfted LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104453","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104453/pdf"
"GAA22WA061","ACC","104458","2021-12-29T15:15:00Z","Quillen-Neuquen district",,"Argentina",,"LV-KAI",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,,,"BELL","412","HELI",,,"false",,,,,"NUSN","Destroyed",,,"Unknown","N/A",,"Prelim","","None"
"GAA22WA062","ACC","104460","2021-12-29T05:00:00Z","Yopal","Other Foreign","Colombia",,"HK2014","C18802872T","false","Aviation","",,,"None","0","0","0","0",,,,,"5.3194439999999998","-72.383888999999996","CESSNA","A188","AIR","SKYP","El Alcaraván","false","1",,,"AAPL","UNK","Substantial",,"Sanidad Aeroagricola Sanar S.A.S","Maneuvering","N/A",,"Prelim","","None"
"CEN22LA085","ACC","104451","2021-12-28T12:50:00Z","West Helena","Arkansas","United States",,"N93GT","B-179","false","Aviation","DirectorBrief","2024-03-20T04:00:00Z","2024-03-20T17:00:00Z","None","0","0","0","0",,"The malfunction of the propeller autofeather system after takeoff for undetermined reasons, which resulted in both propellers going into feather and a hard landing.","Aircraft - Aircraft propeller/rotor - Propeller system - Propeller feather/reversing - Unknown/Not determined",,"34.576492999999999","-90.675888999999998","BEECH","A100","AIR","HEE","THOMPSON-ROBBINS","false","2","TP",,"BUS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104451","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104451/pdf"
"WPR22FA068","ACC","104445","2021-12-27T20:14:00Z","El Cajon","California","United States",,"N880Z","591","false","Aviation","DirectorBrief","2024-07-05T04:00:00Z","2024-07-05T17:00:00Z","Fatal","4","0","0","4",,"The flight crew’s decision to descend below the published MDA, cancel their IFR clearance to conduct an unauthorized circle-to-land approach to another runway while the airport was in nighttime IFR conditions, and the exceedance of the airplane’s critical angle of attack, and subsequently entering an aerodynamic stall at a low altitude. Contributing to the accident was the tower crew’s failure to monitor and augment the airport weather conditions as required, due in part to, the placement of the AWOS display in the tower cab and the lack of audible AWOS alerting.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Flight crew, Personnel issues - Task performance - Use of equip/info - Use of equip/system - ATC personnel, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - ATC personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Operating environment - Meteorological services - Other weather service - Availability of related info, Personnel issues - Action/decision - Action - Lack of action - ATC personnel, Environmental issues - Task environment - Physical workspace - Access to equipment/controls - Availability of related info, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Decision related to condition",,"32.821182","-116.93942","GATES LEARJET CORPORATION","35A","AIR","SEE","GILLESPIE FLD","false","2","TF","NSCH","POSI","091","Destroyed","VMC","Aeromedevac Inc","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104445","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104445/pdf"
"GAA22WA065","ACC","104479","2021-12-27T09:22:00Z","Koggala",,"Sri Lanka",,"4R-GAF",,"false","Aviation","",,,,,,,,,,,,,,"CESSNA","172L","AIR",,,"false",,,,,"091","Substantial",,,"Enroute","N/A",,"Prelim","","None"
"CEN22FA082","ACC","104443","2021-12-26T18:29:00Z","Hardy","Arkansas","United States",,"N5798T","17251698","false","Aviation","DirectorBrief","2024-01-04T05:00:00Z","2024-01-04T18:00:00Z","Fatal","2","0","0","2","0","The non-instrument rated pilot’s decision to continue visual flight into an area of instrument meteorological conditions, which resulted in a loss of control due to spatial disorientation. Contributing to the accident was a loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"36.346111999999998","-91.542252000000005","CESSNA","172","AIR",,,"false","1","REC",,"PERS","091","Destroyed","IMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104443","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104443/pdf"
"ERA22FA095","ACC","104442","2021-12-26T12:04:00Z","Jacksonville","Florida","United States",,"N3707H","24-0907","false","Aviation","DirectorBrief","2024-01-30T05:00:00Z","2024-01-30T18:00:00Z","Fatal","2","0","0","2","0","The pilot’s failure to maintain airspeed during initial climb, which resulted in an aerodynamic stall/spin. Contributing was the pilot’s likely distraction due to the opening of the baggage door.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft structures - Doors - Cargo/baggage doors - Unintentional use/operation, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot",,"30.273451999999999","-81.824965000000006","MOONEY","M20J","AIR","HEG","HERLONG RECREATIONAL","false","1","REC",,"PERS","091","Substantial","VMC","STERLING SILVER FLYERS LLC","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104442","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104442/pdf"
"DCA22WA203","INC","105972","2021-12-25T17:36:00Z","Montreal",,"Canada",,"C-GFAF",,"false","Aviation","",,,,,,,,,,,,"45.554524000000001","-73.553467999999995","AIRBUS","A330","AIR",,"Montreal Pierre Elliot Trudeau Airport","false",,,"SCHD",,"NUSC","Minor",,"Air Canada","Landing","N/A",,"Prelim","","None"
"CEN22LA088","ACC","104464","2021-12-25T17:30:00Z","Rainbow","Texas","United States",,"N64602","75-3468","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","2022-01-28T05:00:00Z","Serious","0","1","1","2",,"The pilot’s improper decision to conduct an intentional low altitude flight which resulted in a collision with wires and impact with terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Incorrect use/operation, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot",,"32.296996999999998","-97.708870000000005","BOEING","A75N1(PT17)","AIR","None",,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104464","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104464/pdf"
"ANC22LA015","ACC","104544","2021-12-25T13:30:00Z","Kahului","Hawaii","United States",,"N752CH","1906","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z",,"None","0","0","0","0",,"The pilot’s abrupt flight control inputs to correct for dynamic rollover, resulting in a hard landing.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"20.889413999999999","-156.43324999999999","EUROCOPTER FRANCE","AS350B2","HELI","OGG","Kahului Airport","false","1","TS",,"POSI","091","Substantial","VMC","Sunshine Helicopters","Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104544/pdf"
"CEN22LA089","ACC","104465","2021-12-25T09:25:00Z","Iron Mountain","Michigan","United States",,"N994PT","LIV-407","false","Aviation","DirectorBrief","2023-08-30T04:00:00Z","2023-08-30T17:00:00Z","Minor","0","0","2","2",,"The total loss of engine power after takeoff for undetermined reasons.","Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot, Aircraft - Aircraft power plant - Engine (turbine/turboprop) - (general) - Unknown/Not determined",,"45.845545000000001","-88.113173000000003","LANCAIR","IV","AIR","IMT","Ford Airport","true","1","TP",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104465","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104465/pdf"
"GAA22WA056","ACC","104448","2021-12-24T09:00:00Z","South Mackay",,"Australia",,"VH-WBL",,"false","Aviation","",,,"Fatal","1","1","0","2",,,,,,,"Amateur Built","D11","AIR",,,"false",,,,,"NUSN","Substantial",,,"Maneuvering","N/A",,"Prelim","","None"
"WPR22FA067","ACC","104437","2021-12-22T17:39:00Z","Show Low","Arizona","United States",,"N6000Z","24142","false","Aviation","DirectorBrief","2023-05-03T04:00:00Z","2023-05-03T17:00:00Z","Fatal","2","0","0","2",,"The pilot’s exceedance of the airplane’s critical angle of attack following an aborted landing approach, which resulted in an aerodynamic stall and loss of control at an altitude too low for recovery.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot",,"34.272778000000002","-109.99888","VANS","RV6","AIR","SOW","SHOW LOW RGNL","true","1","REC",,"PERS","091","Destroyed","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104437","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104437/pdf"
"WPR22LA069","ACC","104450","2021-12-22T14:50:00Z","Auburn","California","United States",,"N6280F","17273178","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","2022-06-01T11:00:00Z","Serious","0","1","0","1",,"The pilot’s failure to maintain altitude during an instrument approach, which resulted in an impact with power lines.","Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Physical - Sensory ability/limitation - Vestibular function - Pilot",,"38.943167000000003","-121.13415999999999","CESSNA","172N","AIR","KAUN","Auburn Municipal Airport","false","1","REC",,"POSI","091","Substantial","IMC","Fox Two, LLC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104450","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104450/pdf"
"GAA22WA073","INC","104531","2021-12-22T14:02:00Z","Katukurunda","Other Foreign","Sri Lanka",,"4R-ASJ","38-78A022","false","Aviation","",,,"None","0","0","0","0",,,,,"6.5546660000000001","79.965635000000006","PIPER","PA38","AIR",,,"false",,,,,"UNK","Minor",,"Sakurai Aviation Ltd","Enroute","N/A",,"Prelim","","None"
"ERA22LA092","ACC","104435","2021-12-21T21:20:00Z","Hamilton","Alabama","United States",,"N44DC","TE-735","false","Aviation","DirectorBrief","2022-09-01T04:00:00Z","2022-08-16T19:00:00Z","Serious","0","1","0","1",,"The pilot’s failure to properly configure the airplane’s fuel system, which resulted in a loss of engine power on the left engine due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"34.093752000000002","-88.003550000000004","BEECH","D55","AIR","HAB","MARION COUNTY-RANKIN FITE","false","2","REC",,"POSI","091","Substantial","VMC","GTA AIR INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104435","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104435/pdf"
"GAA22WA057","ACC","104449","2021-12-21T19:00:00Z","Cancun",,"Mexico",,"XA-VDK",,"false","Aviation","",,,,,,,,,,,,,,"LEARJET","35A","AIR","MMUN",,"false",,,,,"NUSN","Substantial",,,"Landing","N/A",,"Prelim","","None"
"GAA22WA054","ACC","104439","2021-12-21T19:00:00Z","Auxerre","Other Foreign","France",,"N565CK","1490","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"47.846400000000003","-3.4966699999999999","CIRRUS DESIGN CORP","SR22","AIR",,,"false","1",,,"UNK","NUSN","Destroyed",,,"Maneuvering","N/A",,"Prelim","","None"
"GAA22WA053","INC","104431","2021-12-21T16:19:00Z","Newcastle","Other Foreign","Ireland",,"G-OBUC",,"false","Aviation","",,,,,,,,,,,,"53.351669999999999","-6.4883300000000004","PIPER","PA34","AIR",,,"false",,,,,"NUSN","Substantial",,,"Enroute","N/A",,"Prelim","","None"
"WPR22LA078","ACC","104520","2021-12-21T11:30:00Z","Strawberry","Arizona","United States",,"N111AD","400704D","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","2022-03-18T11:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain clearance from a static wire during approach.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on operation",,"34.391638999999998","-111.60708","HUGHES","369D","HELI","N/A","N/A","false","1","TS",,"AOBV","091","Substantial","VMC","Southwest Helicservices LLC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104520","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104520/pdf"
"CEN22FA081","ACC","104432","2021-12-21T10:26:00Z","Fulshear","Texas","United States",,"N1116N, Unregistered Ultralight","208B0417, P-231031","false","Aviation","DirectorBrief","2024-03-06T05:00:00Z","2024-02-15T17:00:00Z","Fatal","2","0","0","2","0","The limitations of the see-and-avoid concept as a method for self-separation of aircraft, which resulted in an inflight collision. Contributing to the accident was the absence of collision avoidance technology on both aircraft.","Environmental issues - Operating environment - Radar services/coverage - En route - Effect on operation, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Not specified, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Not specified, Organizational issues - Management - Policy/procedure - Adequacy of policy/proc - Not specified",,"29.650019","-95.950948999999994","CESSNA, Dudek Paragliders","208, Solo 21","AIR, ULTR",,,"false, false","1, 1","TP, REC","NSCH","PERS","135, 103","Destroyed, Substantial","VMC","Martinaire Aviation LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104432","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104432/pdf"
"CEN22LA084","ACC","104447","2021-12-20T19:45:00Z","Dubuque","Iowa","United States",,"N287CB","525-0942","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","2022-01-18T05:00:00Z","None","0","0","0","0",,"An inflight collision with a flock of geese that resulted in substantial damage to the vertical stabilizer.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"42.506300000000003","-90.667699999999996","TEXTRON AVIATION INC","525","AIR","DBQ",,"false","2","TF",,"BUS","091","Substantial","VMC","COTTINGHAM & BUTLER INSURANCE SERVICES INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104447","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104447/pdf"
"WPR22LA066","ACC","104429","2021-12-20T09:50:00Z","Phoenix","Arizona","United States",,"N317RR","6802","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","2022-03-18T11:00:00Z","Serious","0","2","0","1","1","The pilot’s inability to maintain balloon control during a high wind landing, which resulted in a serious passenger injury.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - High wind - Effect on operation",,"33.800745999999997","-112.14323","CAMERON BALLOONS U S","A-315","BALL",,,"false","0","NONE",,"BUS","091","None","VMC","RAINBOW RYDERS INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104429","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104429/pdf"
"DCA22WA054","INC","104466","2021-12-20T04:10:00Z","Dubai",,"United Arab Emirates",,"A6-EQI",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","777","AIR",,,"false",,,"SCHD",,"129","Minor",,"Emirates Airlines","Takeoff","N/A",,"Prelim","","None"
"GAA22WA063","ACC","104469","2021-12-19T10:00:00Z","Redcliffe","Other Foreign","Australia",,"VH-WMM",,"false","Aviation","",,,"Fatal","4","0","0","4",,,,,"-27.206666999999999","153.067778","ROCKWELL","114","AIR",,,"false",,,,,"NUSN","Destroyed",,,"Enroute","N/A",,"Prelim","","None"
